timestamp,scene,frame,track_id,class_name,x1,y1,x2,y2,confidence,crossed
2026-04-28 10:32:28.387,scene_1,0,1,person,434,843,599,988,0.794,0
2026-04-28 10:32:28.388,scene_1,0,2,person,60,813,269,999,0.6547,0
2026-04-28 10:32:28.800,scene_1,1,1,person,433,841,597,983,0.7102,0
2026-04-28 10:32:28.802,scene_1,1,2,person,49,819,260,1009,0.5239,0
2026-04-28 10:32:29.189,scene_1,2,1,person,441,841,593,976,0.7014,0
2026-04-28 10:32:29.189,scene_1,2,2,person,34,827,248,1022,0.5665,0
2026-04-28 10:32:29.533,scene_1,3,1,person,443,838,592,972,0.719,0
2026-04-28 10:32:29.828,scene_1,4,1,person,444,835,592,969,0.6818,0
2026-04-28 10:32:30.120,scene_1,5,1,person,450,831,596,964,0.766,0
2026-04-28 10:32:30.401,scene_1,6,1,person,455,826,605,959,0.7132,0
2026-04-28 10:32:30.402,scene_1,6,2,person,-6,865,213,1074,0.6564,0
2026-04-28 10:32:30.705,scene_1,7,1,person,460,821,610,954,0.7077,0
2026-04-28 10:32:31.020,scene_1,8,1,person,458,818,609,954,0.6956,0
2026-04-28 10:32:31.206,scene_1,9,6,person,266,695,408,811,0.8559,0
2026-04-28 10:32:31.208,scene_1,9,1,person,448,814,607,954,0.5238,0
2026-04-28 10:32:31.432,scene_1,10,6,person,264,694,408,815,0.845,0
2026-04-28 10:32:31.638,scene_1,11,6,person,262,698,406,820,0.811,0
2026-04-28 10:32:31.924,scene_1,12,6,person,257,702,404,825,0.8293,0
2026-04-28 10:32:32.345,scene_1,13,6,person,254,706,402,829,0.8277,0
2026-04-28 10:32:32.629,scene_1,14,6,person,249,710,399,833,0.8595,0
2026-04-28 10:32:32.887,scene_1,15,6,person,241,711,395,837,0.8671,0
2026-04-28 10:32:33.207,scene_1,16,6,person,233,714,392,841,0.8502,0
2026-04-28 10:32:33.518,scene_1,17,6,person,222,717,387,845,0.8438,0
2026-04-28 10:32:33.848,scene_1,18,6,person,210,713,383,846,0.8489,0
2026-04-28 10:32:34.152,scene_1,19,6,person,196,707,378,847,0.7987,0
2026-04-28 10:32:34.429,scene_1,20,6,person,180,710,371,853,0.8426,0
2026-04-28 10:32:34.689,scene_1,21,6,person,163,717,363,860,0.8616,0
2026-04-28 10:32:35.084,scene_1,22,6,person,144,719,355,863,0.853,0
2026-04-28 10:32:35.397,scene_1,23,6,person,122,719,347,866,0.876,0
2026-04-28 10:32:35.687,scene_1,24,6,person,99,723,333,869,0.8814,0
2026-04-28 10:32:35.951,scene_1,25,6,person,78,725,320,872,0.8888,0
2026-04-28 10:32:36.230,scene_1,26,6,person,52,728,305,875,0.8835,0
2026-04-28 10:32:36.231,scene_1,26,9,person,281,702,391,782,0.4854,0
