timestamp,scene,frame,track_id,class_name,x1,y1,x2,y2,confidence,crossed
2026-04-27 18:47:30.893,scene_1,0,1,bus,502,573,1518,2145,0.8963,1
2026-04-27 18:47:30.894,scene_1,0,2,car,2576,1152,3092,1584,0.8441,1
2026-04-27 18:47:30.894,scene_1,0,3,car,2732,1870,3442,2155,0.8046,1
2026-04-27 18:47:30.895,scene_1,0,4,car,2193,828,2600,1183,0.7726,0
2026-04-27 18:47:30.895,scene_1,0,5,car,2174,448,2448,690,0.7093,0
2026-04-27 18:47:30.896,scene_1,0,6,bus,1704,851,2257,1663,0.7055,1
2026-04-27 18:47:30.896,scene_1,0,7,truck,2089,58,2335,350,0.6725,0
2026-04-27 18:47:30.897,scene_1,0,8,car,3353,596,3716,863,0.67,0
2026-04-27 18:47:30.897,scene_1,0,9,car,2316,582,2663,945,0.581,0
2026-04-27 18:47:30.898,scene_1,0,10,bus,185,147,935,1032,0.5445,0
2026-04-27 18:47:30.898,scene_1,0,11,car,3160,186,3363,367,0.4076,0
2026-04-27 18:47:31.487,scene_1,1,1,bus,503,573,1518,2143,0.8953,0
2026-04-27 18:47:31.487,scene_1,1,2,car,2574,1149,3091,1581,0.8322,0
2026-04-27 18:47:31.488,scene_1,1,3,car,2735,1867,3444,2154,0.8106,0
2026-04-27 18:47:31.488,scene_1,1,4,car,2199,822,2606,1181,0.7352,0
2026-04-27 18:47:31.488,scene_1,1,6,bus,1703,848,2257,1666,0.7185,0
2026-04-27 18:47:31.489,scene_1,1,5,car,2172,447,2446,688,0.7023,0
2026-04-27 18:47:31.490,scene_1,1,7,truck,2090,59,2335,351,0.6728,0
2026-04-27 18:47:31.491,scene_1,1,9,car,2315,582,2662,945,0.5433,0
2026-04-27 18:47:31.491,scene_1,1,8,car,3353,591,3718,867,0.5278,0
2026-04-27 18:47:31.492,scene_1,1,11,car,3156,185,3361,365,0.4624,0
2026-04-27 18:47:31.492,scene_1,1,10,bus,210,-6,1296,1080,0.4231,0
2026-04-27 18:47:32.040,scene_1,2,1,bus,501,562,1520,2138,0.8629,0
2026-04-27 18:47:32.041,scene_1,2,4,car,2204,820,2607,1176,0.8297,0
2026-04-27 18:47:32.041,scene_1,2,3,car,2739,1862,3446,2153,0.8019,0
2026-04-27 18:47:32.041,scene_1,2,2,car,2575,1146,3088,1575,0.7991,0
2026-04-27 18:47:32.041,scene_1,2,6,bus,1705,850,2258,1664,0.7718,0
2026-04-27 18:47:32.042,scene_1,2,7,truck,2089,58,2334,350,0.6884,0
2026-04-27 18:47:32.043,scene_1,2,5,car,2174,448,2446,687,0.6784,0
2026-04-27 18:47:32.043,scene_1,2,10,bus,187,-4,1329,1079,0.579,0
2026-04-27 18:47:32.044,scene_1,2,12,car,1639,1929,2296,2155,0.4311,1
2026-04-27 18:47:32.044,scene_1,2,9,car,2315,574,2662,942,0.4135,0
2026-04-27 18:47:32.667,scene_1,3,1,bus,502,559,1524,2140,0.8463,0
2026-04-27 18:47:32.667,scene_1,3,2,car,2575,1143,3085,1568,0.8181,0
2026-04-27 18:47:32.667,scene_1,3,3,car,2739,1855,3450,2153,0.7958,0
2026-04-27 18:47:32.667,scene_1,3,4,car,2208,816,2612,1172,0.7834,0
2026-04-27 18:47:32.667,scene_1,3,6,bus,1707,848,2261,1661,0.773,0
2026-04-27 18:47:32.668,scene_1,3,5,car,2171,446,2444,684,0.6705,0
2026-04-27 18:47:32.668,scene_1,3,7,truck,2086,55,2333,348,0.6644,0
2026-04-27 18:47:32.668,scene_1,3,9,car,2315,570,2662,940,0.4644,0
2026-04-27 18:47:32.668,scene_1,3,10,bus,108,105,1055,1070,0.4103,0
2026-04-27 18:47:33.182,scene_1,4,1,bus,507,560,1532,2143,0.8799,0
2026-04-27 18:47:33.182,scene_1,4,2,car,2576,1140,3084,1562,0.8221,0
2026-04-27 18:47:33.183,scene_1,4,3,car,2736,1848,3455,2153,0.7896,0
2026-04-27 18:47:33.183,scene_1,4,4,car,2209,811,2615,1167,0.7704,0
2026-04-27 18:47:33.183,scene_1,4,6,bus,1711,847,2263,1658,0.7655,0
2026-04-27 18:47:33.183,scene_1,4,10,bus,111,230,930,1075,0.7654,0
2026-04-27 18:47:33.183,scene_1,4,7,truck,2089,54,2335,343,0.6375,0
2026-04-27 18:47:33.183,scene_1,4,5,car,2169,437,2446,680,0.6017,0
2026-04-27 18:47:33.734,scene_1,5,2,car,2576,1136,3083,1557,0.8477,0
2026-04-27 18:47:33.734,scene_1,5,1,bus,510,560,1537,2145,0.8464,0
2026-04-27 18:47:33.734,scene_1,5,3,car,2733,1840,3461,2153,0.7816,0
2026-04-27 18:47:33.735,scene_1,5,4,car,2212,807,2621,1161,0.7767,0
2026-04-27 18:47:33.735,scene_1,5,10,bus,127,285,875,1065,0.7751,0
2026-04-27 18:47:33.735,scene_1,5,6,bus,1713,842,2263,1653,0.7722,0
2026-04-27 18:47:33.735,scene_1,5,5,car,2172,435,2448,676,0.6367,0
2026-04-27 18:47:33.736,scene_1,5,7,truck,2089,53,2336,340,0.6015,0
2026-04-27 18:47:33.737,scene_1,5,12,car,1596,1924,2290,2157,0.4834,0
2026-04-27 18:47:34.235,scene_1,6,10,bus,140,326,836,1058,0.8644,0
2026-04-27 18:47:34.235,scene_1,6,2,car,2573,1133,3080,1553,0.8548,0
